ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet
magicbanner01.obj;-40.834690000;10.329830000;7.925818000;0.923879600000000;0.000000000000000;0.000000000000000;-0.382683300000000;0.9999999;A
magicbanner01.obj;-23.865100000;13.026790000;7.925818000;0.522498600000000;0.000000000000000;0.000000000000000;-0.852640200000000;1;A
magicbanner01.obj;-20.153050000;-10.329840000;14.992930000;-0.382683300000000;0.000000000000000;0.000000000000000;-0.923879600000000;0.9999999;A
magicbanner01.obj;-32.772700000;-14.437630000;14.992930000;0.760405900000000;0.000000000000000;0.000000000000000;0.649448100000000;1;A
magicbanner01.obj;-20.153050000;-10.329840000;1.164573000;-0.382683300000000;0.000000000000000;0.000000000000000;-0.923879600000000;0.8547009;A
vialsbottles.obj;-16.729990000;-12.594550000;34.618840000;0.779884500000000;0.000000000000000;0.000000000000000;0.625923500000000;1;A
abbeyshelf01.obj;-35.952100000;16.394590000;24.978870000;0.985556100000000;0.000000000000000;0.000000000000000;0.169349500000000;1;A
abbeyshelf01.obj;-43.887100000;18.611080000;33.798200000;0.927183800000000;0.000000000000000;0.000000000000000;0.374606600000000;1;A
stormwindpainting02.obj;-44.272710000;-11.529620000;29.508630000;0.928298700000000;-0.014270200000000;0.059366540000000;0.366788100000000;1;A
bottlesmoke.obj;-42.421380000;8.170806000;1.596488000;0.985906000000000;0.000000000000000;0.000000000000000;0.167300300000000;0.6695659;A
carnosaurskull.obj;-41.545560000;8.870167000;-0.132102100;0.696152300000000;0.000000000000000;0.000000000000000;0.717894100000000;0.9009009;A
generalbookstackshort01.obj;-42.411880000;8.058043000;2.428238000;0.726945000000000;0.000000000000000;0.000000000000000;-0.686695700000000;0.7507507;A
generalbookstacktall01.obj;-41.799590000;8.344748000;2.426604000;0.985905900000000;0.000000000000000;0.000000000000000;0.167300400000000;0.7507507;A
greenbottle02.obj;-41.396180000;9.358784000;3.287564000;0.985906000000000;0.000000000000000;0.000000000000000;0.167300300000000;1.126126;A
greenbottle02.obj;-42.125870000;8.585097000;0.683956600;0.985906000000000;0.000000000000000;0.000000000000000;0.167300300000000;0.7123889;A
greenbottle02.obj;-41.147470000;9.412672000;3.295413000;0.985906000000000;0.000000000000000;0.000000000000000;0.167300300000000;1.014528;A
greenbottle02.obj;-41.256040000;8.917310000;3.321340000;0.985906000000000;0.000000000000000;0.000000000000000;0.167300300000000;1.085545;A
greenbottle02.obj;-42.401530000;7.829436000;0.683956600;0.985906000000000;0.000000000000000;0.000000000000000;0.167300300000000;0.8904863;A
greenbottle02.obj;-41.871690000;8.927159000;1.609138000;0.985906000000000;0.000000000000000;0.000000000000000;0.167300300000000;0.9792403;A
smallvials.obj;-42.137040000;8.091425000;-0.180141900;-0.451953800000000;0.000000000000000;0.000000000000000;-0.892041300000000;0.5775006;A
smallvials.obj;-41.726890000;8.734595000;0.692555700;-0.248167700000000;0.000000000000000;0.000000000000000;-0.968717100000000;0.703829;A
tigerskull.obj;-41.926530000;8.168180000;1.783734000;0.805735900000000;-0.215483000000000;-0.260297400000000;-0.486417500000000;1.135918;A
vialsbottles.obj;-41.922320000;8.203138000;3.341319000;0.953089800000000;0.000000000000000;0.000000000000000;-0.302687800000000;0.9009009;A
duskwoodbookshelf01.obj;-41.920620000;8.452098000;-0.704822100;0.947662000000000;0.000000000000000;0.000000000000000;-0.319275400000000;0.9999999;A
greenbottle02.obj;-41.479180000;9.251282000;2.420877000;0.985906000000000;0.000000000000000;0.000000000000000;0.167300300000000;1.085545;A
generalbookstackshort01.obj;-42.318330000;8.126837000;0.694402000;0.726945000000000;0.000000000000000;0.000000000000000;-0.686695700000000;0.7507507;A
duskwoodbookshelf01.obj;-16.809330000;2.506271000;9.614269000;0.130526300000000;0.000000000000000;0.000000000000000;-0.991444900000000;0.9459459;A
bottlesmoke.obj;-16.729610000;3.043701000;11.791180000;0.584249700000000;0.000000000000000;0.000000000000000;-0.811573900000000;0.6333732;A
carnosaurskull.obj;-16.713950000;1.983612000;10.156030000;0.951056500000000;0.000000000000000;0.000000000000000;-0.309016900000000;0.8522035;A
generalbookstacktall01.obj;-16.474320000;2.039567000;12.570790000;0.985556100000000;0.000000000000000;0.000000000000000;0.169349500000000;0.6575644;A
greenbottle02.obj;-16.840090000;2.325730000;11.803150000;0.584249700000000;0.000000000000000;0.000000000000000;-0.811573900000000;0.8929279;A
greenbottle02.obj;-16.482410000;2.194483000;11.803150000;0.584249700000000;0.000000000000000;0.000000000000000;-0.811573900000000;0.9263083;A
smallvials.obj;-16.953690000;2.877042000;10.110590000;0.999914300000000;0.000000000000000;0.000000000000000;-0.013089590000000;0.5462843;A
smallvials.obj;-16.710290000;2.197751000;10.936110000;0.979045500000000;0.000000000000000;0.000000000000000;0.203641800000000;0.6657842;A
tigerskull.obj;-17.018230000;2.675160000;11.968310000;-0.082028880000000;-0.328580100000000;0.078885100000000;-0.937594500000000;1.074518;A
greenbottle02.obj;-16.467390000;1.713195000;12.571010000;0.584249700000000;0.000000000000000;0.000000000000000;-0.811573900000000;1.026867;A
greenbottle02.obj;-16.577310000;-2.776513000;10.172710000;0.511293100000000;0.000000000000000;0.000000000000000;-0.859406400000000;0.6838937;A
smallvials.obj;-16.603590000;-2.662318000;11.357210000;0.983254900000000;0.000000000000000;0.000000000000000;-0.182235500000000;0.785625;A
greenbottle02.obj;-16.412670000;-1.892184000;10.714800000;0.511293100000000;0.000000000000000;0.000000000000000;-0.859406400000000;0.6378057;A
greenbottle02.obj;-16.177350000;-2.028871000;10.714800000;0.511293100000000;0.000000000000000;0.000000000000000;-0.859406400000000;0.6616488;A
greenbottle02.obj;-16.264260000;-2.150543000;10.714800000;0.511293100000000;0.000000000000000;0.000000000000000;-0.859406400000000;0.5960798;A
duskwoodbookshelf02.obj;-16.472020000;-2.078927000;9.633286000;-0.087155770000000;0.000000000000000;0.000000000000000;-0.996194700000000;0.9999999;A
duskwoodbookshelf01.obj;-11.801430000;13.221180000;33.804810000;0.390731200000000;0.000000000000000;0.000000000000000;-0.920504800000000;1;A
generalbookstackshort01.obj;-12.134900000;13.755420000;36.937880000;-0.030538470000000;0.000000000000000;0.000000000000000;-0.999533600000000;0.7507508;A
generalbookstacktall01.obj;-11.922280000;13.113630000;36.936240000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;0.7507506;A
generalbookstacktall01.obj;-11.243750000;12.980680000;36.930290000;0.904455100000000;0.000000000000000;0.000000000000000;0.426568800000000;0.6951397;A
greenbottle02.obj;-11.645190000;13.409340000;35.193590000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;0.7123888;A
greenbottle02.obj;-10.938570000;12.340300000;37.805050000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;1.014528;A
greenbottle02.obj;-11.417700000;12.506450000;37.830980000;0.779884500000000;0.000000000000000;0.000000000000000;-0.625923400000000;1.085545;A
greenbottle02.obj;-12.363140000;13.772050000;35.193590000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;0.8904862;A
greenbottle02.obj;-11.731000000;13.040830000;36.118770000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923300000000;0.9439523;A
greenbottle02.obj;-11.030900000;12.829830000;35.193590000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;0.8904862;A
smallvials.obj;-12.134110000;13.478550000;34.329490000;0.967045900000000;0.000000000000000;0.000000000000000;0.254602000000000;0.5775006;A
smallvials.obj;-11.543710000;12.995530000;35.202190000;0.889017100000000;0.000000000000000;0.000000000000000;0.457874000000000;0.703829;A
generalbookstackshort01.obj;-12.077600000;13.654420000;35.204040000;-0.030538470000000;0.000000000000000;0.000000000000000;-0.999533600000000;0.7507508;A
duskwoodbookshelf01.obj;-17.308900000;18.624720000;33.804810000;0.390731200000000;0.000000000000000;0.000000000000000;-0.920504800000000;1;A
bottlesmoke.obj;-17.529280000;19.155120000;36.106120000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;0.6695659;A
carnosaurskull.obj;-16.937900000;18.203040000;34.377530000;0.999048200000000;0.000000000000000;0.000000000000000;-0.043619370000000;0.900901;A
generalbookstackshort01.obj;-17.642370000;19.158960000;35.193990000;-0.030538470000000;0.000000000000000;0.000000000000000;-0.999533600000000;0.7507508;A
generalbookstacktall01.obj;-17.429760000;18.517170000;35.192360000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;0.7507506;A
generalbookstacktall01.obj;-16.751230000;18.384220000;35.186400000;0.904455100000000;0.000000000000000;0.000000000000000;0.426568800000000;0.6951397;A
greenbottle02.obj;-16.470270000;17.997170000;37.797200000;0.779884500000000;0.000000000000000;0.000000000000000;-0.625923400000000;1.126126;A
greenbottle02.obj;-17.152660000;18.812890000;36.909340000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;0.7123888;A
greenbottle02.obj;-16.446040000;17.743840000;37.805050000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;1.014528;A
greenbottle02.obj;-16.925180000;17.909990000;37.830980000;0.779884500000000;0.000000000000000;0.000000000000000;-0.625923400000000;1.085545;A
greenbottle02.obj;-17.238470000;18.444380000;36.118770000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923300000000;0.9439523;A
greenbottle02.obj;-16.821840000;18.299910000;36.118770000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;0.8821983;A
greenbottle02.obj;-16.538370000;18.233370000;36.909340000;0.779884600000000;0.000000000000000;0.000000000000000;-0.625923400000000;0.8904862;A
greenbottle02.obj;-16.842910000;18.520190000;36.118770000;0.779884500000000;0.000000000000000;0.000000000000000;-0.625923400000000;0.9792402;A
smallvials.obj;-17.641590000;18.882090000;34.329490000;0.967045900000000;0.000000000000000;0.000000000000000;0.254602000000000;0.5775006;A
tigerskull.obj;-17.590150000;18.664020000;36.293370000;0.171515800000000;-0.337710900000000;-0.011793160000000;-0.925415900000000;1.135919;A
vialsbottles.obj;-17.555930000;18.655720000;37.850960000;0.406736600000000;0.000000000000000;0.000000000000000;-0.913545500000000;0.9009008;A
generalbookstackshort01.obj;-17.585080000;19.057960000;36.919790000;-0.030538470000000;0.000000000000000;0.000000000000000;-0.999533600000000;0.7507508;A
duskwoodbookshelf01.obj;-49.186300000;-13.221180000;33.804810000;0.920504800000000;0.000000000000000;0.000000000000000;0.390731200000000;1;A
bottlesmoke.obj;-48.965930000;-13.751580000;36.106120000;0.625923400000000;0.000000000000000;0.000000000000000;0.779884500000000;0.669566;A
generalbookstackshort01.obj;-48.852830000;-13.755420000;36.937880000;0.999533600000000;0.000000000000000;0.000000000000000;-0.030538440000000;0.7507508;A
generalbookstacktall01.obj;-49.743980000;-12.980690000;36.930290000;0.426568800000000;0.000000000000000;0.000000000000000;-0.904455100000000;0.6951397;A
greenbottle02.obj;-50.024930000;-12.593630000;37.797200000;0.625923400000000;0.000000000000000;0.000000000000000;0.779884500000000;1.126126;A
greenbottle02.obj;-50.049160000;-12.340310000;37.805050000;0.625923300000000;0.000000000000000;0.000000000000000;0.779884600000000;1.014528;A
greenbottle02.obj;-49.570030000;-12.506450000;37.830980000;0.625923400000000;0.000000000000000;0.000000000000000;0.779884500000000;1.085545;A
greenbottle02.obj;-48.624590000;-13.772060000;35.193590000;0.625923300000000;0.000000000000000;0.000000000000000;0.779884600000000;0.8904864;A
greenbottle02.obj;-49.256730000;-13.040840000;36.118770000;0.625923300000000;0.000000000000000;0.000000000000000;0.779884600000000;0.9439524;A
greenbottle02.obj;-49.673370000;-12.896370000;36.118770000;0.625923300000000;0.000000000000000;0.000000000000000;0.779884600000000;0.8821983;A
greenbottle02.obj;-49.956840000;-12.829840000;35.193590000;0.625923300000000;0.000000000000000;0.000000000000000;0.779884600000000;0.8904864;A
greenbottle02.obj;-49.652300000;-13.116650000;36.118770000;0.625923400000000;0.000000000000000;0.000000000000000;0.779884600000000;0.9792404;A
smallvials.obj;-49.444020000;-12.995540000;35.202190000;0.457874000000000;0.000000000000000;0.000000000000000;-0.889017100000000;0.703829;A
tigerskull.obj;-48.905050000;-13.260480000;36.293370000;0.925415900000000;0.011793150000000;-0.337710900000000;0.171515800000000;1.135918;A
greenbottle02.obj;-49.927950000;-12.688710000;36.930520000;0.625923400000000;0.000000000000000;0.000000000000000;0.779884500000000;1.085545;A
generalbookstackshort01.obj;-48.910130000;-13.654420000;35.204040000;0.999533600000000;0.000000000000000;0.000000000000000;-0.030538440000000;0.7507508;A
duskwoodbookshelf01.obj;-43.678840000;-18.624730000;33.804810000;0.920504800000000;0.000000000000000;0.000000000000000;0.390731200000000;1;A
bottlesmoke.obj;-43.458460000;-19.155130000;36.106120000;0.625923400000000;0.000000000000000;0.000000000000000;0.779884500000000;0.669566;A
generalbookstackshort01.obj;-43.345360000;-19.158970000;35.193990000;0.999533600000000;0.000000000000000;0.000000000000000;-0.030538440000000;0.7507508;A
generalbookstacktall01.obj;-43.557980000;-18.517180000;35.192360000;0.625923400000000;0.000000000000000;0.000000000000000;0.779884500000000;0.7507507;A
generalbookstacktall01.obj;-44.236510000;-18.384230000;35.186400000;0.426568800000000;0.000000000000000;0.000000000000000;-0.904455100000000;0.6951397;A
greenbottle02.obj;-44.517470000;-17.997180000;37.797200000;0.625923400000000;0.000000000000000;0.000000000000000;0.779884500000000;1.126126;A
greenbottle02.obj;-43.835080000;-18.812900000;36.909340000;0.625923300000000;0.000000000000000;0.000000000000000;0.779884600000000;0.712389;A
greenbottle02.obj;-44.541700000;-17.743850000;37.805050000;0.625923300000000;0.000000000000000;0.000000000000000;0.779884600000000;1.014528;A
greenbottle02.obj;-44.062560000;-17.910000000;37.830980000;0.625923400000000;0.000000000000000;0.000000000000000;0.779884500000000;1.085545;A
greenbottle02.obj;-43.749260000;-18.444390000;36.118770000;0.625923300000000;0.000000000000000;0.000000000000000;0.779884600000000;0.9439524;A
greenbottle02.obj;-44.165900000;-18.299920000;36.118770000;0.625923300000000;0.000000000000000;0.000000000000000;0.779884600000000;0.8821983;A
greenbottle02.obj;-44.449370000;-18.233380000;36.909340000;0.625923300000000;0.000000000000000;0.000000000000000;0.779884600000000;0.8904864;A
greenbottle02.obj;-44.144830000;-18.520200000;36.118770000;0.625923400000000;0.000000000000000;0.000000000000000;0.779884600000000;0.9792404;A
smallvials.obj;-43.346150000;-18.882100000;34.329490000;0.254602000000000;0.000000000000000;0.000000000000000;-0.967045900000000;0.5775006;A
smallvials.obj;-43.936560000;-18.399090000;36.917940000;0.457874000000000;0.000000000000000;0.000000000000000;-0.889017100000000;0.703829;A
tigerskull.obj;-43.397590000;-18.664030000;36.293370000;0.925415900000000;0.011793150000000;-0.337710900000000;0.171515800000000;1.135918;A
vialsbottles.obj;-43.431810000;-18.655740000;37.850960000;0.913545400000000;0.000000000000000;0.000000000000000;0.406736700000000;0.9009009;A
generalbookstackshort01.obj;-43.402660000;-19.057970000;36.919790000;0.999533600000000;0.000000000000000;0.000000000000000;-0.030538440000000;0.7507508;A
greenbottle02.obj;-10.977020000;-0.823949200;34.258510000;0.580703000000000;0.000000000000000;0.000000000000000;-0.814115500000000;0.6838937;A
smallvials.obj;-11.021790000;-0.715658200;35.443010000;0.994968500000000;0.000000000000000;0.000000000000000;-0.100188100000000;0.7856251;A
generalbookstacktall01.obj;-11.095500000;-0.023615420;34.242060000;0.580703000000000;0.000000000000000;0.000000000000000;-0.814115500000000;0.6175388;A
generalbookstacktall01.obj;-10.676750000;-0.408485400;34.237160000;0.986285600000000;0.000000000000000;0.000000000000000;0.165047600000000;0.5717952;A
tigerskull.obj;-10.962510000;-0.653596400;34.875660000;0.585895800000000;-0.292644500000000;-0.168958300000000;-0.736572000000000;0.7675126;A
bottlesmoke.obj;-10.877220000;0.587553600;34.792060000;0.580703000000000;0.000000000000000;0.000000000000000;-0.814115500000000;0.4524094;A
greenbottle02.obj;-10.705950000;-0.020548660;34.800610000;0.580703000000000;0.000000000000000;0.000000000000000;-0.814115500000000;0.6616488;A
duskwoodbookshelf02.obj;-10.988320000;-0.118552600;33.719100000;-0.004363329000000;0.000000000000000;0.000000000000000;-0.999990500000000;1;A
duskwoodbookshelf01.obj;-49.741990000;-0.129913500;33.697710000;0.999533600000000;0.000000000000000;0.000000000000000;0.030538640000000;1;A
bottlesmoke.obj;-49.937840000;-0.669846500;35.999020000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;0.669566;A
carnosaurskull.obj;-49.730640000;0.431622400;34.270440000;-0.402746600000000;0.000000000000000;0.000000000000000;-0.915311500000000;0.900901;A
generalbookstackshort01.obj;-49.857060000;-0.749086200;35.086890000;0.920504900000000;0.000000000000000;0.000000000000000;-0.390731100000000;0.7507508;A
generalbookstacktall01.obj;-49.580230000;-0.132269000;35.085250000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;0.7507507;A
greenbottle02.obj;-49.936330000;0.899334600;37.690100000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;1.126126;A
greenbottle02.obj;-49.984310000;-0.163088300;36.802240000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;0.712389;A
greenbottle02.obj;-49.783050000;1.102477000;37.697950000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;1.014528;A
greenbottle02.obj;-49.542040000;0.656282200;37.723880000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;1.085545;A
greenbottle02.obj;-49.700020000;-0.915546000;36.802240000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;0.8904865;A
greenbottle02.obj;-49.672080000;0.050630650;36.011680000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;0.9439524;A
greenbottle02.obj;-49.881650000;0.438621800;36.011680000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;0.8821985;A
greenbottle02.obj;-50.045700000;0.679181400;36.802240000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;0.8904865;A
greenbottle02.obj;-50.014940000;0.261975600;36.011680000;0.866025300000000;0.000000000000000;0.000000000000000;0.500000100000000;0.9792403;A
smallvials.obj;-49.670590000;-0.544427500;34.222400000;-0.113203100000000;0.000000000000000;0.000000000000000;-0.993571900000000;0.5775006;A
smallvials.obj;-49.779560000;0.210562700;36.810840000;0.104528600000000;0.000000000000000;0.000000000000000;-0.994521900000000;0.7038291;A
tigerskull.obj;-49.561180000;-0.348896600;36.186270000;0.924658700000000;-0.111408000000000;-0.319023600000000;-0.175551900000000;1.135919;A
vialsbottles.obj;-49.580810000;-0.319660700;37.743850000;0.998848400000000;0.000000000000000;0.000000000000000;0.047978230000000;0.9009009;A
generalbookstackshort01.obj;-49.831070000;-0.635910300;36.812690000;0.920504900000000;0.000000000000000;0.000000000000000;-0.390731100000000;0.7507508;A
generalbookstacktall01.obj;-31.153150000;18.063220000;34.853170000;0.992546100000000;0.000000000000000;0.000000000000000;0.121869400000000;1.09;A
greenbottle02.obj;-30.829240000;18.638160000;34.824720000;-0.406736600000000;0.000000000000000;0.000000000000000;-0.913545500000000;1.204955;A
greenbottle02.obj;-30.078250000;19.528330000;34.855510000;-0.406736600000000;0.000000000000000;0.000000000000000;-0.913545500000000;1.25;A
vialsbottles.obj;-31.029410000;19.313290000;34.859510000;0.779884500000000;0.000000000000000;0.000000000000000;0.625923500000000;0.7874016;A
greenbottle02.obj;-44.986430000;12.998840000;34.611410000;0.918791200000000;0.000000000000000;0.000000000000000;-0.394743800000000;1.25;A
generalbookstacktall01.obj;-43.985550000;13.311370000;34.603260000;0.949699200000000;0.000000000000000;0.000000000000000;-0.313163700000000;1.009259;A
greenbottle02.obj;-43.097790000;13.283730000;34.611410000;0.918791200000000;0.000000000000000;0.000000000000000;-0.394743800000000;1.204955;A
