ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet
torch.obj;-35.388630000;26.419020000;-0.221022700;0.707106900000000;0.000000000000000;0.000000000000000;-0.707106700000000;1.16;set_Barracks01
generalweaponrack01.obj;-45.043540000;25.246590000;-1.815615000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000064002550;1;set_Barracks01
generalweaponrack01.obj;-23.897890000;25.246590000;-1.815615000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000064002550;1;set_Barracks01
generalweaponrack01.obj;-32.078600000;25.246590000;-1.815615000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000064002550;1;set_Barracks01
generalweaponrack01.obj;-35.385450000;19.945840000;-1.815615000;-0.008726527000000;0.000000000000000;0.000000000000000;-0.999961900000000;0.9999999;set_Barracks01
generalweaponrack01.obj;-33.399040000;-3.387875000;-3.304027000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
generalweaponrack01.obj;-38.852180000;15.167790000;-1.815615000;0.710185400000000;0.000000000000000;0.000000000000000;-0.704014700000000;1;set_Barracks01
generalweaponrack01.obj;-38.852180000;-15.403330000;-1.815615000;0.710185400000000;0.000000000000000;0.000000000000000;-0.704014700000000;1;set_Barracks01
generalweaponrack01.obj;-32.007160000;-15.399440000;-1.815615000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
generalweaponrack01.obj;-23.710460000;-25.135370000;-1.815615000;0.000000148296300;0.000000000000000;0.000000000000000;-1.000000000000000;1;set_Barracks01
generalweaponrack01.obj;-31.572850000;-25.135370000;-1.815615000;0.000000148296300;0.000000000000000;0.000000000000000;-1.000000000000000;1;set_Barracks01
generalweaponrack01.obj;-44.856120000;-25.135370000;-1.815615000;0.000000148296300;0.000000000000000;0.000000000000000;-1.000000000000000;1;set_Barracks01
generalweaponrack01.obj;-35.565300000;-19.944480000;-1.815615000;0.999990500000000;0.000000000000000;0.000000000000000;-0.004363231000000;1;set_Barracks01
generalweaponrack01.obj;-33.399040000;3.352088000;-3.304027000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
generalweaponrack01.obj;-49.371660000;21.058280000;7.025583000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000064002550;1;set_Barracks01
generalweaponrack01.obj;-23.407330000;21.058280000;12.130540000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000064002550;1;set_Barracks01
generalweaponrack01.obj;-49.203040000;-21.076430000;7.025583000;0.004363401000000;0.000000000000000;0.000000000000000;-0.999990500000000;1;set_Barracks01
generalweaponrack01.obj;-23.461200000;-21.076430000;12.130540000;0.004363401000000;0.000000000000000;0.000000000000000;-0.999990500000000;1;set_Barracks01
wallshield03.obj;-43.792580000;-22.592380000;9.465206000;0.707106800000000;-0.000000015454310;-0.000000037310010;0.707106700000000;2.215577;set_Barracks01
wallshield03.obj;-33.739980000;14.181620000;12.069580000;0.707106900000000;-0.000000015454330;-0.000000037310010;0.707106700000000;1.996015;set_Barracks01
wallshield03.obj;-27.681340000;26.733680000;0.665686700;0.707106700000000;-0.000000037310010;0.000000015454320;-0.707106800000000;1.996015;set_Barracks01
wallshield03.obj;-27.681340000;-26.807740000;0.665686700;0.707106800000000;-0.000000015454320;-0.000000037310000;0.707106700000000;1.996015;set_Barracks01
generalweaponrack01.obj;-57.206950000;-21.462610000;7.030984000;0.707106700000000;0.000000000000000;0.000000000000000;0.707106800000000;0.9999999;set_Barracks01
generalweaponrack01.obj;-62.325270000;-28.362230000;11.244570000;0.000000106149400;0.000000000000000;0.000000000000000;-1.000000000000000;1;set_Barracks01
generalweaponrack01.obj;-54.962060000;-28.362230000;11.244570000;0.000000106149400;0.000000000000000;0.000000000000000;-1.000000000000000;1;set_Barracks01
generalweaponrack01.obj;-52.513830000;-26.515170000;22.240720000;0.707106900000000;0.000000000000000;0.000000000000000;-0.707106700000000;0.9999999;set_Barracks01
generalweaponrack01.obj;-63.099950000;-27.947780000;22.240720000;0.000000106149400;0.000000000000000;0.000000000000000;-1.000000000000000;1;set_Barracks01
barrel01.obj;-62.911660000;-15.758880000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-64.261020000;-17.229600000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;set_Barracks01
barrel01.obj;-64.289500000;-18.489350000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;set_Barracks01
barrel01.obj;-62.642270000;-19.940740000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;set_Barracks01
barrel01.obj;-62.595770000;-21.258500000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;set_Barracks01
barrel01.obj;-64.289500000;-17.887510000;12.177370000;-0.488621200000000;0.000000000000000;0.000000000000000;-0.872496000000000;1.11;set_Barracks01
barrel01.obj;-57.422680000;-20.048200000;22.106600000;-0.488621200000000;0.000000000000000;0.000000000000000;-0.872496000000000;1.11;set_Barracks01
wallshield03.obj;-57.567290000;-28.555540000;25.173260000;0.706137700000000;-0.037007120000000;0.037007070000000;0.706137700000000;2.400208;set_Barracks01
wallshield03.obj;-58.696160000;-29.131560000;14.379170000;0.706938500000000;-0.015425470000000;0.015425420000000;0.706938500000000;2.400208;set_Barracks01
deadminecargonethangshort.obj;-59.477850000;-17.657010000;23.450980000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.7352941;set_Barracks01
deadminecargonethangshort.obj;-58.046750000;-25.783610000;12.773100000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.7352941;set_Barracks01
orcsleepmat03.obj;-59.640760000;-25.737670000;11.157500000;0.004363317000000;0.000000000000000;0.000000000000000;-0.999990500000000;1.2636;set_Barracks01
wallshield03.obj;-57.636300000;28.567110000;25.173260000;0.706137700000000;0.037007080000000;0.037007120000000;-0.706137800000000;2.400208;set_Barracks01
generalweaponrack01.obj;-63.292000000;28.099690000;22.240720000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000064002550;1;set_Barracks01
generalweaponrack01.obj;-52.740720000;27.959350000;22.240720000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855690;1;set_Barracks01
barrel01.obj;-64.261020000;19.852740000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;set_Barracks01
barrel01.obj;-64.289500000;18.592990000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;set_Barracks01
barrel01.obj;-64.289500000;19.194830000;12.177370000;-0.488621200000000;0.000000000000000;0.000000000000000;-0.872496000000000;1.11;set_Barracks01
barrel01.obj;-62.911660000;21.323450000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-62.631180000;17.141590000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;set_Barracks01
barrel01.obj;-62.584680000;15.823830000;11.109690000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1.11;set_Barracks01
wallshield03.obj;-58.690120000;29.122920000;14.379170000;0.706938400000000;0.015425420000000;0.015425470000000;-0.706938600000000;2.400208;set_Barracks01
generalweaponrack01.obj;-55.049930000;28.353600000;11.244570000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855690;1;set_Barracks01
generalweaponrack01.obj;-62.413140000;28.353600000;11.244570000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855690;1;set_Barracks01
generalweaponrack01.obj;-57.195860000;21.465600000;7.030984000;0.707106700000000;0.000000000000000;0.000000000000000;0.707106800000000;0.9999999;set_Barracks01
orcsleepmat03.obj;-59.629670000;25.252120000;11.157500000;0.004363317000000;0.000000000000000;0.000000000000000;-0.999990500000000;1.2636;set_Barracks01
orcsleepmat03.obj;-54.736100000;22.707070000;22.147140000;0.675590300000000;0.000000000000000;0.000000000000000;0.737277300000000;1.314144;set_Barracks01
deadminecargonethangshort.obj;-59.466760000;17.737820000;23.450980000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.7352941;set_Barracks01
wallshield03.obj;-13.189980000;-15.115640000;14.379170000;0.706938400000000;0.015425420000000;0.015425470000000;-0.706938600000000;2.400208;set_Barracks01
orcsleepmat03.obj;-12.140600000;-18.505300000;11.157500000;0.004363317000000;0.000000000000000;0.000000000000000;-0.999990500000000;1.2636;set_Barracks01
wallshield03.obj;-14.735520000;-15.698040000;25.173260000;0.706137700000000;0.037007050000000;0.037007160000000;-0.706137700000000;2.400208;set_Barracks01
generalweaponrack01.obj;-9.560869000;-15.884970000;11.244570000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855690;1;set_Barracks01
generalweaponrack01.obj;-16.741630000;-15.884970000;11.244570000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855690;1;set_Barracks01
generalweaponrack01.obj;-19.704940000;-17.652310000;22.202480000;0.707106800000000;-0.000000030908620;-0.000000030908620;0.707106800000000;1;set_Barracks01
stormwindbrazier01.obj;5.824137000;-6.488371000;0.039141340;0.000000021855690;0.000000000000000;0.000000000000000;-1.000000000000000;1;set_Barracks01
stormwindbrazier01.obj;5.824137000;6.407879000;0.039141340;0.000000021855690;0.000000000000000;0.000000000000000;-1.000000000000000;1;set_Barracks01
stormwindbrazier01.obj;-47.091480000;-18.191130000;22.167350000;0.511293100000000;0.000000007608261;0.000000029957590;-0.859406400000000;0.9999999;set_Barracks01
stormwindbrazier01.obj;-47.353640000;17.958610000;22.167350000;0.511293100000000;0.000000007608261;0.000000029957590;-0.859406400000000;0.9999999;set_Barracks01
stormwindbrazier01.obj;-24.781490000;17.937610000;22.167350000;0.872496000000000;-0.000000008389850;0.000000029748170;-0.488621200000000;0.9999999;set_Barracks01
stormwindbrazier01.obj;-24.853270000;-17.992450000;22.167350000;0.969230900000000;-0.000000015803360;0.000000026563070;-0.246153300000000;0.9999999;set_Barracks01
torch.obj;-26.258030000;15.250360000;-0.221022700;0.000000021855700;0.000000000000000;0.000000000000000;-1.000000000000000;1.16;set_Barracks01
torch.obj;-44.766190000;15.211330000;-0.221022700;1.000000000000000;0.000000000000000;0.000000000000000;0.000000021855700;1.16;set_Barracks01
wallshield03.obj;-20.064050000;19.243630000;14.592780000;-0.000000215220300;-0.000000059165690;0.000000037310000;-1.000000000000000;2.215577;set_Barracks01
armorleatherbracerblack.obj;-9.114079000;17.047550000;-0.415121300;0.707100000000000;-0.707100100000000;-0.003085356000000;0.003085334000000;0.9999999;set_Barracks01
armorleatherbracerblack.obj;-9.113078000;17.705260000;-0.415121300;0.021594080000000;-0.021594000000000;-0.706777000000000;0.706776900000000;0.9999998;set_Barracks01
armorleatherhelmblack.obj;-9.885365000;27.098990000;0.129262300;0.304864300000000;0.000000000000000;0.000000000000000;-0.952395800000000;1.405059;set_Barracks01
armorleatherhelmblack.obj;-10.568200000;28.291960000;-0.005361769;0.555570200000000;0.000000000000000;0.000000000000000;-0.831469600000000;1.145455;set_Barracks01
armorleatherhelmblack.obj;-8.882121000;27.016210000;-0.125665500;0.685183100000000;0.000000000000000;0.000000000000000;-0.728370800000000;1.080814;set_Barracks01
armorleatherhelmblack.obj;-7.835253000;23.638260000;0.120761400;-0.013089550000000;0.000000000000000;0.000000000000000;-0.999914300000000;1.405058;set_Barracks01
armorleatherhelmblack.obj;-8.602451000;19.879370000;-0.013862610;-0.039259680000000;0.000000000000000;0.000000000000000;-0.999229100000000;1.145455;set_Barracks01
armorleatherhelmblack.obj;-10.718930000;29.397400000;-0.134166300;0.646124100000000;0.000000000000000;0.000000000000000;-0.763232500000000;1.080814;set_Barracks01
armorleatherhelmblack.obj;-10.346670000;15.663320000;0.115017400;-0.499999800000000;0.000000000000000;0.000000000000000;-0.866025500000000;1.405059;set_Barracks01
armorleatherhelmblack.obj;-9.666959000;28.694310000;-0.013862610;0.117537600000000;0.000000000000000;0.000000000000000;-0.993068500000000;1.145455;set_Barracks01
armorleatherhelmbrown.obj;-8.557584000;20.785060000;-1.700159000;-0.008726529000000;-0.000000011731670;-0.000000007355379;-0.999961900000000;1.329545;set_Barracks01
armorleatherhelmbrown.obj;-10.387860000;29.478440000;-1.797079000;0.731353700000000;0.000000016304330;0.000000007343279;-0.681998400000000;1.715114;set_Barracks01
armorleatherhelmbrown.obj;-8.265737000;17.402420000;-1.404783000;0.026177090000000;-0.000000002744858;0.000000009282764;-0.999657300000000;1.329546;set_Barracks01
armorleathershirtblack.obj;-9.958993000;27.059080000;-0.452844400;0.304864400000000;0.000000000000000;0.000000000000000;-0.952395800000000;1.428873;set_Barracks01
armorleathershirtblack.obj;-10.607920000;28.221870000;-0.544634500;0.555570100000000;0.000000000000000;0.000000000000000;-0.831469700000000;1.145455;set_Barracks01
armorleathershirtblack.obj;-8.900388000;26.972210000;-0.654704600;0.685183000000000;0.000000000000000;0.000000000000000;-0.728371000000000;1.099133;set_Barracks01
armorleathershirtblack.obj;-7.918074000;23.650700000;-0.461345300;-0.013089540000000;0.000000000000000;0.000000000000000;-0.999914300000000;1.428873;set_Barracks01
armorleathershirtblack.obj;-8.681383000;19.895480000;-0.553135300;-0.039259760000000;0.000000000000000;0.000000000000000;-0.999229100000000;1.145455;set_Barracks01
armorleathershirtblack.obj;-10.741700000;29.355560000;-0.663205400;0.646124100000000;0.000000000000000;0.000000000000000;-0.763232500000000;1.099134;set_Barracks01
armorleathershirtblack.obj;-10.379340000;15.740440000;-0.467089300;-0.499999900000000;0.000000000000000;0.000000000000000;-0.866025400000000;1.428873;set_Barracks01
armorleathershirtblack.obj;-9.747006000;28.685240000;-0.553135300;0.117537400000000;0.000000000000000;0.000000000000000;-0.993068500000000;1.145455;set_Barracks01
armorleathershirtbrown.obj;-8.750924000;25.695890000;-0.619755200;0.999961900000000;0.000000000000000;0.000000000000000;-0.008726439000000;0.9999999;set_Barracks01
armorleathershirtorange.obj;-8.563324000;21.131480000;-0.469120400;0.034899550000000;-0.000000067816770;-0.000000078810540;-0.999390800000000;1.215909;set_Barracks01
armorleathershoulderblack.obj;-14.717060000;29.070780000;-0.363170200;0.722363900000000;0.000000000000000;0.000000000000000;-0.691513100000000;1.117265;set_Barracks01
armorleathershoulderblack.obj;-15.681060000;29.025610000;-0.359311400;0.691512900000000;0.000000000000000;0.000000000000000;0.722364100000000;1.117266;set_Barracks01
armorleathershoulderorange.obj;-10.160400000;28.085130000;-0.376662400;0.580703000000000;0.000000000000000;0.000000000000000;-0.814115600000000;1;set_Barracks01
armorleathershoulderorange.obj;-11.066230000;28.422770000;-0.376662400;0.809016900000000;0.000000000000000;0.000000000000000;0.587785300000000;0.9999999;set_Barracks01
armorleathershoulderorange.obj;-9.594591000;28.242830000;-0.385163200;0.147809600000000;0.000000000000000;0.000000000000000;-0.989015800000000;1;set_Barracks01
armorleathershoulderorange.obj;-9.853865000;29.174110000;-0.385163200;0.987688300000000;0.000000000000000;0.000000000000000;0.156434600000000;0.9999999;set_Barracks01
armorleathershoulderorange.obj;-8.673140000;19.427620000;-0.385163200;-0.008726357000000;0.000000000000000;0.000000000000000;-0.999961900000000;0.9999999;set_Barracks01
armorleathershoulderorange.obj;-8.631941000;20.393440000;-0.385163200;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.9999999;set_Barracks01
armorstand.obj;-9.946805000;27.076220000;-1.904291000;0.304864300000000;0.000000000000000;0.000000000000000;-0.952395800000000;1.190728;set_Barracks01
armorstand.obj;-10.606730000;28.242070000;-1.900052000;0.555570100000000;0.000000000000000;0.000000000000000;-0.831469700000000;1.145455;set_Barracks01
armorstand.obj;-8.882621000;26.986580000;-1.904291000;0.685183000000000;0.000000000000000;0.000000000000000;-0.728371000000000;1.035415;set_Barracks01
armorstand.obj;-8.628675000;24.524560000;-1.903572000;0.000000028782970;0.000000000000000;0.000000000000000;-1.000000000000000;1.035415;set_Barracks01
armorstand.obj;-15.207010000;29.070040000;-1.895614000;0.737277400000000;0.000000000000000;0.000000000000000;-0.675590200000000;1.190727;set_Barracks01
armorstand.obj;-8.537164000;21.143510000;-1.903572000;0.047978170000000;0.000000000000000;0.000000000000000;-0.998848400000000;1.190727;set_Barracks01
armorstand.obj;-8.748182000;25.674860000;-1.903572000;0.999961900000000;0.000000000000000;0.000000000000000;-0.008726527000000;1.035415;set_Barracks01
armorstand.obj;-9.117661000;17.330180000;-1.903572000;0.999990500000000;0.000000000000000;0.000000000000000;0.004363334000000;1.035416;set_Barracks01
armorstand.obj;-7.898012000;23.657060000;-1.912792000;-0.013089570000000;0.000000000000000;0.000000000000000;-0.999914300000000;1.190727;set_Barracks01
armorstand.obj;-10.722530000;29.367990000;-1.912792000;0.646124100000000;0.000000000000000;0.000000000000000;-0.763232400000000;1.035415;set_Barracks01
armorstand.obj;-8.661811000;19.900580000;-1.908553000;-0.039259760000000;0.000000000000000;0.000000000000000;-0.999229100000000;1.145455;set_Barracks01
armorstand.obj;-10.363440000;15.726650000;-1.918536000;-0.499999900000000;0.000000000000000;0.000000000000000;-0.866025400000000;1.190727;set_Barracks01
armorstand.obj;-9.729970000;28.696150000;-1.908553000;0.117537400000000;0.000000000000000;0.000000000000000;-0.993068500000000;1.145455;set_Barracks01
barrel01.obj;-7.911394000;-24.703310000;2.738822000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-7.911394000;-25.541040000;2.738822000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;set_Barracks01
barrel01.obj;-7.911394000;-26.454000000;2.738822000;-0.329690600000000;0.000000000000000;0.000000000000000;-0.944089100000000;0.9912281;set_Barracks01
barrel01.obj;-7.911394000;-26.933130000;0.684692400;-0.329690600000000;0.000000000000000;0.000000000000000;-0.944089100000000;0.9912281;set_Barracks01
barrel01.obj;-7.911394000;-26.020170000;0.684692400;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;set_Barracks01
barrel01.obj;-7.911394000;-25.182440000;0.684692400;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-7.911394000;-22.526500000;0.684692400;-0.329690600000000;0.000000000000000;0.000000000000000;-0.944089100000000;0.9912281;set_Barracks01
barrel01.obj;-7.911394000;-21.613540000;0.684692400;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;set_Barracks01
barrel01.obj;-7.911394000;-20.775810000;0.684692400;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-7.911394000;-18.615460000;4.463071000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;set_Barracks01
barrel01.obj;-7.911394000;-17.777730000;4.463071000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-14.234620000;-15.411960000;2.703243000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-7.911394000;-20.108300000;2.759529000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;set_Barracks01
barrel01.obj;-16.058010000;-15.411960000;0.648457800;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-11.118250000;-15.411960000;0.648457800;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-7.911394000;-25.937130000;4.466217000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;set_Barracks01
barrel01.obj;-7.911394000;-23.890800000;4.466217000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;set_Barracks01
barrel01.obj;-12.528520000;-28.485550000;2.694495000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;set_Barracks01
barrel01.obj;-11.521340000;-28.821110000;2.694495000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;set_Barracks01
barrel01.obj;-14.939920000;-28.275450000;2.694495000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.7190104;set_Barracks01
barrel01.obj;-14.399150000;-28.443700000;0.663730200;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.7190104;set_Barracks01
barrel01.obj;-10.040170000;-28.540510000;0.663730200;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.7190104;set_Barracks01
barrel01.obj;-14.537650000;-15.275270000;-1.938247000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-18.153280000;-16.837240000;-1.938247000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-11.276390000;-15.217980000;-1.938247000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-8.097628000;-19.508030000;-1.938247000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-8.011891000;-19.017980000;-0.985939000;0.836286100000000;0.000000000000000;0.000000000000000;0.548293300000000;1;set_Barracks01
barrel01.obj;-9.116623000;-26.870290000;-1.938247000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-7.911394000;-26.020170000;-1.931241000;-0.329690700000000;0.000000000000000;0.000000000000000;-0.944089000000000;0.877193;set_Barracks01
barrel01.obj;-13.357490000;-28.603780000;-1.938247000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-18.328480000;-27.662130000;-1.938247000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-20.133940000;-26.536780000;-0.741381300;0.866025400000000;0.000000000000000;0.000000000000000;0.500000000000000;1;set_Barracks01
barrel01.obj;-18.049950000;-28.688860000;-1.948165000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.8849558;set_Barracks01
barrel01.obj;-16.322190000;29.359430000;-1.938247000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
barrel01.obj;-17.328020000;29.481730000;-1.938247000;0.949699100000000;0.000000000000000;0.000000000000000;0.313163800000000;1;set_Barracks01
barrel01.obj;-16.792130000;28.630640000;-1.938247000;0.949699100000000;0.000000000000000;0.000000000000000;0.313163800000000;1;set_Barracks01
barrel01.obj;-16.877220000;29.167850000;-0.979143800;0.949699100000000;0.000000000000000;0.000000000000000;0.313163800000000;1;set_Barracks01
barrel01.obj;-19.980110000;27.444370000;-1.925419000;0.949699100000000;0.000000000000000;0.000000000000000;0.313163800000000;1;set_Barracks01
barrel01.obj;-7.766856000;25.666250000;-1.925419000;0.949699100000000;0.000000000000000;0.000000000000000;0.313163900000000;0.8928573;set_Barracks01
barrel01.obj;-7.757765000;24.808000000;-1.925419000;0.788010700000000;0.000000000000000;0.000000000000000;0.615661600000000;0.8928569;set_Barracks01
barrel01.obj;-7.771722000;25.227710000;-1.075942000;0.979045500000000;0.000000000000000;0.000000000000000;0.203641800000000;0.8928571;set_Barracks01
barrel01.obj;-8.103453000;16.740100000;-1.925419000;0.788010700000000;0.000000000000000;0.000000000000000;0.615661600000000;0.8928569;set_Barracks01
barrel01.obj;-7.951623000;17.542200000;-1.925419000;0.788010700000000;0.000000000000000;0.000000000000000;0.615661600000000;0.8928569;set_Barracks01
barrel01.obj;-7.986593000;17.145850000;-1.054088000;-0.237685900000000;0.000000000000000;0.000000000000000;-0.971342100000000;0.8928572;set_Barracks01
barrel01.obj;-7.779516000;20.582310000;-1.925419000;0.788010800000000;0.000000000000000;0.000000000000000;0.615661500000000;0.7697042;set_Barracks01
barrel01.obj;-56.476050000;27.393410000;-1.899379000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.9259259;set_Barracks01
barrel01.obj;-55.330960000;17.309510000;-1.899379000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;0.9259259;set_Barracks01
barrel01.obj;-49.240100000;-0.692125100;-1.900685000;0.707106800000000;0.000000000000000;0.000000000000000;0.707106800000000;1;set_Barracks01
